KEY,NAME
CCRTIT2185H,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185I,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185L,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185M,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185N,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185O,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185P,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185Q,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185R,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185T,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185U,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185V,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185W,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185X,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185Y,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2185Z,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT2191B,BANCA DI SALERNO
CCRTIT2191C,BANCA DI SALERNO
CCRTIT2191D,BANCA DI SALERNO
CCRTIT2191E,BANCA DI SALERNO
CCRTIT2191F,BANCA DI SALERNO
CCRTIT2191G,BANCA DI SALERNO
CCRTIT2192B,B.C.C. DI MARCON-VENEZIA
CCRTIT2192C,B.C.C. DI MARCON - VENEZIA
CCRTIT2192D,B.C.C. DI MARCON - VENEZIA
CCRTIT2192E,B.C.C. DI MARCON - VENEZIA
CCRTIT2192F,B.C.C. DI MARCON - VENEZIA
CCRTIT2192H,B.C.C. DI MARCON - VENEZIA
CCRTIT2192I,B.C.C. DI MARCON - VENEZIA
CCRTIT2192L,B.C.C. DI MARCON - VENEZIA
CCRTIT2192M,B.C.C. DI MARCON - VENEZIA
CCRTIT2192P,B.C.C. DI MARCON - VENEZIA
CCRTIT2192Q,B.C.C. DI MARCON-VENEZIA
CCRTIT2192R,B.C.C. DI MARCON-VENEZIA
CCRTIT2194B,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194C,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194D,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194E,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194F,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194G,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194H,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194I,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194L,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194M,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194N,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2194O,CASSA RURALE ED ARTIGIANA DI TREVIS
CCRTIT2195C,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2195D,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2195E,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2195F,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2195G,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2195I,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2195L,CASSA RURALE ED ARTIGIANA DI CORTIN
CCRTIT2196B,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196C,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196D,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196E,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196F,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196G,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196H,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196I,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2196L,BCC - CRA DI LUCINICO FARRA E CAPRI
CCRTIT2197B,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197C,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197D,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197E,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197F,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197G,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197H,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197I,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197L,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197M,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197N,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197O,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197P,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197Q,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197R,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197S,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197T,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197U,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197V,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197W,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197X,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197Y,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2197Z,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT2198B,BCC DI ROANA CASSA RURALE ED ARTIGI
CCRTIT2198C,BCC DI ROANA CASSA RURALE ED ARTIGI
CCRTIT2198D,BCC DI ROANA CASSA RURALE ED ARTIGI
CCRTIT2198E,BCC DI ROANA CASSA RURALE ED ARTIGI
CCRTIT2198F,BCC DI ROANA CASSA RURALE ED ARTIGI
CCRTIT2198G,BCC DI ROANA CASSA RURALE ED ARTIGI
CCRTIT2199B,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199C,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199D,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199E,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199F,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199G,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199H,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199I,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199L,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199M,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199N,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199O,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199P,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199Q,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199R,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199S,B.C.C. DEL FRIULI CENTRALE
CCRTIT2199T,B.C.C. DEL FRIULI CENTRALE
CCRTIT21A85,BANCA DI CREDITO COOPERATIVO DEL VE
CCRTIT21A97,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT21B02,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B03,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B04,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B05,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B06,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B07,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B08,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B09,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B10,CASSA RURALE ED ARTIGIANA DI VESTEN
CCRTIT21B76,CASSE RURALE DI TRENTO BCC
CCRTIT21B97,BANCA ADRIA CREDITO COOPERATIVO DEL
CCRTIT21BCK,CASSA CENTRALE BANCA CREDITO COOPER
CCRTIT21C12,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C13,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C14,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C15,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C16,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C17,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C18,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C19,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C21,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C22,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C23,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C24,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C25,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C26,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C27,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C28,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C29,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C30,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C31,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C32,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C33,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C34,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C35,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C36,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C37,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C38,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C39,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C40,BANCA SAN GIORGIO QUINTO VALLE AGNO
CCRTIT21C76,CASSE RURALE DI TRENTO BCC
CCRTIT21D00,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D01,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D02,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D03,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D05,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D06,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D07,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D08,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D09,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D10,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D11,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D12,BANCA ATESTINA DI CREDITO COOPERATI
CCRTIT21D76,CASSE RURALE DI TRENTO BCC
CCRTIT21E02,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E03,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E04,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E05,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E06,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E07,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E08,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E09,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E10,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E11,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E12,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E13,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E14,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E15,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E16,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E17,VALPOLICELLA BENACO BANCA CREDITO C
CCRTIT21E76,CASSE RURALE DI TRENTO BCC
CCRTIT21EST,CASSA CENTRALE BANCA CREDITO COOPER
CCRTIT21F02,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F03,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F04,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F05,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F06,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F07,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F08,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F09,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F10,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21F11,BANCA ALTO VICENTINO-CREDITO COOPER
CCRTIT21G02,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G03,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G04,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G05,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G06,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G07,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G08,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G09,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G10,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G11,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G12,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G13,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G14,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G15,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G16,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G17,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G18,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G19,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G20,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G22,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G23,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G24,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G25,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G26,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G27,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G28,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G29,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21G30,ROVIGOBANCA CREDITO COOPERATIVO SOC
CCRTIT21GPM,CASSA CENTRALE BANCA CREDITO COOPER
CCRTIT21H01,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H02,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H03,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H04,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H06,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H07,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H08,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H09,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H10,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H11,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H12,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H13,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H14,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H15,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H16,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H17,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H18,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H19,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H20,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H21,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H22,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H23,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H24,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H25,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H26,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H27,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H28,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H29,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H30,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H31,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H32,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H33,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H34,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H35,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H36,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H37,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H38,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H39,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H40,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H41,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H42,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H43,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H44,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H45,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H46,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H47,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H48,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H49,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H50,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21H51,BANCA DI CREDITO COOPERATIVO DI BRE
CCRTIT21K01,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K02,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K03,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K04,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K05,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K06,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K07,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K08,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K09,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K10,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K11,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K12,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K13,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K14,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K15,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K16,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K17,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K18,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K19,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K20,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K21,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K22,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K23,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K24,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K25,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K26,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K27,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K28,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K29,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K30,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K31,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K32,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K33,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K34,CREDITO COOPERATIVO FRIULI SC
CCRTIT21K35,CREDITO COOPERATIVO FRIULI SC
CCRTIT21L01,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L02,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L03,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L04,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L05,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L06,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L07,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L08,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L09,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21L10,B.C.C. SAN MARCO DEI CAVOTI E DEL S
CCRTIT21M01,MEDIOCREDITO TRENTINO ALTO ADIGE SP
CCRTIT21M02,MEDIOCREDITO TRENTINO ALTO ADIGE SP
CCRTIT21M03,MEDIOCREDITO TRENTINO ALTO ADIGE SP
CCRTIT21M04,MEDIOCREDITO TRENTINO ALTO ADIGE SP
CCRTIT21M05,MEDIOCREDITO TRENTINO ALTO ADIGE SP
CCRTIT21N01,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N02,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N03,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N04,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N05,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N06,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N07,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N08,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N09,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N10,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N11,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N12,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N13,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N14,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N15,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21N16,BANCA DI CREDITO COOPERATIVO DI ANA
CCRTIT21NEF,CASSA CENTRALE BANCA CREDITO COOPER
CCRTIT21O01,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O02,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O03,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O04,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O05,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O06,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O07,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O08,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O09,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O10,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O11,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21O12,BANCA DI CREDITO COOPERATIVO LA RIS
CCRTIT21P01,BANCA DI CREDITO COOPERATIVO EUGANE
CCRTIT21P02,BANCA DI CREDITO COOPERATIVO EUGANE
CCRTIT21P03,BANCA DI CREDITO COOPERATIVO EUGANE
CCRTIT21P04,BANCA DI CREDITO COOPERATIVO EUGANE
CCRTIT21P05,BANCA DI CREDITO COOPERATIVO EUGANE
CCRTIT21P06,BANCA DI CREDITO COOPERATIVO EUGANE
CCRTIT21Q01,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q02,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q03,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q04,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q05,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q06,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q07,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q08,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21Q09,CREDITO COOPERATIVO REGGIANO SOCIET
CCRTIT21S01,BANCA DI CREDITO COOPERATIVO DI FIU
CCRTIT21S02,BANCA DI CREDITO COOPERATIVO DI FIU
CCRTIT21S03,BANCA DI CREDITO COOPERATIVO DI FIU
CCRTIT21S04,BANCA DI CREDITO COOPERATIVO DI FIU
CCRTIT21T01,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T02,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T03,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T04,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T05,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T06,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T07,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT21T08,BANCA DI CREDITO COOPERATIVO DI CON
CCRTIT2T,CASSA CENTRALE BANCA CREDITO COOPER
CCRTIT2T01A,CASSA RURALE BASSA VALLAGARINA BCC
CCRTIT2T03A,CASSA RURALE DI ALDENO E CADINE BCC
CCRTIT2T04A,CASSA RURALE ALTO GARDA
CCRTIT2T05A,CASSA RURALE ADAMELLO BRENTA
CCRTIT2T06A,CASSA RURALE DI LEDRO
CCRTIT2T07A,CASSA RURALE DI BRENTONICO BCC
CCRTIT2T10A,CASSA RURALE DI RABBI E CALDES
CCRTIT2T11A,CASSA RURALE DI CALDONAZZO
CCRTIT2T15A,CASSA RURALE CENTROFIEMME - CAVALES
CCRTIT2T20A,CASSA RURALE GIUDICARIE VALSABBIA P
CCRTIT2T21A,CASSA RURALE BASSA ANAUNIA
CCRTIT2T22A,CASSA RURALE DON LORENZO GUETTI DI 
CCRTIT2T23A,CASSA RURALE DI FOLGARIA
CCRTIT2T26A,CASSA RURALE DI GIOVO
CCRTIT2T27A,CASSA RURALE VALSUGANA E TESINO
CCRTIT2T29A,CASSA RURALE DI ISERA BCC
CCRTIT2T30A,CASSA RURALE DI LAVIS - VALLE DI CE
CCRTIT2T31A,CASSA RURALE DI LEVICO TERME
CCRTIT2T33A,CASSA RURALE DI LIZZANA BCC
CCRTIT2T34A,CASSA RURALE VALLE DEI LAGHI
CCRTIT2T36A,CASSA RURALE DI MEZZOCORONA BCC
CCRTIT2T37A,CASSA RURALE DI MEZZOLOMBARDO E SAN
CCRTIT2T38A,CASSA RURALE VAL DI FASSA E AGORDIN
CCRTIT2T40A,CASSA RURALE MORI - VAL DI GRESTA B
CCRTIT2T43A,CASSA RURALE ALTA VALDISOLE E PEJO
CCRTIT2T45A,CASSA RURALE DI OLLE - SAMONE - SCU
CCRTIT2T47A,CASSA RURALE DI PERGINE VALSUGANA
CCRTIT2T48A,CASSA RURALE DI PINZOLO
